Gamma: 0.515748031496063 Beta: 1.771653543307087
Gamma: 0.45348317823908374 Beta: 1.2419470293486046
Gamma: 0.3912183249821045 Beta: 0.7122405153901221
Gamma: 0.32895347172512523 Beta: 0.18253400143163967
Gamma: 0.266688618468146 Beta: -0.3471725125268428
Gamma: 0.20442376521116673 Beta: -0.8768790264853257
Gamma: 0.14215891195418756 Beta: -1.4065855404438077
Gamma: 0.07989405869720828 Beta: -1.9362920544022906
Gamma: 0.017629205440229057 Beta: -2.4659985683607726
Gamma: -0.044635647816750224 Beta: -2.9957050823192555
Gamma: -0.1069005010737295 Beta: -3.5254115962777384
Gamma: -0.16916535433070867 Beta: -4.05511811023622
Gamma: -0.13465712240515393 Beta: -3.840372226198998
Gamma: -0.10014889047959911 Beta: -3.625626342161775
Gamma: -0.06564065855404438 Beta: -3.4108804581245526
Gamma: -0.031132426628489557 Beta: -3.1961345740873295
Gamma: 0.0033758052970651597 Beta: -2.9813886900501068
Gamma: 0.037884037222619904 Beta: -2.766642806012885
Gamma: 0.0723922691481747 Beta: -2.5518969219756613
Gamma: 0.10690050107372945 Beta: -2.3371510379384395
Gamma: 0.14140873299928425 Beta: -2.1224051539012163
Gamma: 0.175916964924839 Beta: -1.9076592698639936
Gamma: 0.21042519685039374 Beta: -1.6929133858267713
Gamma: 0.2194273443092341 Beta: -1.0916249105225484
Gamma: 0.22842949176807448 Beta: -0.4903364352183257
Gamma: 0.23743163922691488 Beta: 0.11095204008589987
Gamma: 0.24643378668575525 Beta: 0.7122405153901226
Gamma: 0.25543593414459564 Beta: 1.3135289906943455
Gamma: 0.26443808160343596 Beta: 1.9148174659985684
Gamma: 0.2734402290622764 Beta: 2.516105941302791
Gamma: 0.28244237652111676 Beta: 3.1173944166070164
Gamma: 0.2914445239799571 Beta: 3.7186828919112394
Gamma: 0.3004466714387975 Beta: 4.319971367215462
Gamma: 0.30944881889763787 Beta: 4.921259842519685
Gamma: 0.24268289191123849 Beta: 4.613457408733
Gamma: 0.1759169649248388 Beta: 4.305654974946313
Gamma: 0.10915103793843942 Beta: 3.997852541159627
Gamma: 0.04238511095204006 Beta: 3.690050107372941
Gamma: -0.02438081603435932 Beta: 3.3822476735862557
Gamma: -0.0911467430207587 Beta: 3.0744452397995703
Gamma: -0.15791267000715842 Beta: 2.766642806012883
Gamma: -0.22467859699355774 Beta: 2.4588403722261973
Gamma: -0.2914445239799571 Beta: 2.151037938439512
Gamma: -0.3582104509663565 Beta: 1.8432355046528262
Gamma: -0.4249763779527559 Beta: 1.5354330708661408
Gamma: -0.4324781675017895 Beta: 1.1130994989262701
Gamma: -0.43997995705082316 Beta: 0.6907659269863994
Gamma: -0.4474817465998568 Beta: 0.26843235504652885
Gamma: -0.4549835361488905 Beta: -0.15390121689334202
Gamma: -0.46248532569792417 Beta: -0.5762347888332169
Gamma: -0.4699871152469578 Beta: -0.9985683607730875
Gamma: -0.47748890479599143 Beta: -1.4209019327129582
Gamma: -0.48499069434502506 Beta: -1.8432355046528288
Gamma: -0.49249248389405875 Beta: -2.2655690765926995
Gamma: -0.4999942734430924 Beta: -2.68790264853257
Gamma: -0.507496062992126 Beta: -3.1102362204724407
Gamma: -0.4857408732999285 Beta: -2.415891195418755
Gamma: -0.4639856836077309 Beta: -1.7215461703650692
Gamma: -0.4422304939155334 Beta: -1.0272011453113836
Gamma: -0.4204753042233356 Beta: -0.33285612025769096
Gamma: -0.39872011453113804 Beta: 0.3614889047959946
Gamma: -0.3769649248389405 Beta: 1.0558339298496806
Gamma: -0.3552097351467429 Beta: 1.7501789549033662
Gamma: -0.3334545454545454 Beta: 2.4445239799570517
Gamma: -0.31169935576234786 Beta: 3.138869005010738
Gamma: -0.2899441660701503 Beta: 3.8332140300644237
Gamma: -0.26818897637795275 Beta: 4.527559055118109
Gamma: -0.2711896921975662 Beta: 4.205440229062276
Gamma: -0.27419040801717964 Beta: 3.883321403006442
Gamma: -0.2771911238367931 Beta: 3.561202576950609
Gamma: -0.2801918396564066 Beta: 3.239083750894772
Gamma: -0.28319255547602007 Beta: 2.9169649248389384
Gamma: -0.28619327129563354 Beta: 2.594846098783105
Gamma: -0.28919398711524696 Beta: 2.272727272727271
Gamma: -0.29219470293486044 Beta: 1.9506084466714375
Gamma: -0.2951954187544739 Beta: 1.6284896206156043
Gamma: -0.29819613457408733 Beta: 1.3063707945597707
Gamma: -0.3011968503937008 Beta: 0.984251968503937
Gamma: -0.22617895490336443 Beta: 0.6692913385826775
Gamma: -0.15116105941302807 Beta: 0.3543307086614179
Gamma: -0.07614316392269097 Beta: 0.0393700787401553
Gamma: -0.0011252684323546092 Beta: -0.2755905511811043
Gamma: 0.07389262705798177 Beta: -0.5905511811023638
Gamma: 0.14891052254831816 Beta: -0.9055118110236235
Gamma: 0.2239284180386545 Beta: -1.2204724409448828
Gamma: 0.2989463135289909 Beta: -1.5354330708661426
Gamma: 0.37396420901932725 Beta: -1.8503937007874023
Gamma: 0.4489821045096637 Beta: -2.1653543307086616
Gamma: 0.524 Beta: -2.4803149606299213
Gamma: 0.5224996420901933 Beta: -2.523264137437366
Gamma: 0.5209992841803865 Beta: -2.5662133142448105
Gamma: 0.5194989262705798 Beta: -2.6091624910522553
Gamma: 0.5179985683607732 Beta: -2.652111667859699
Gamma: 0.5164982104509664 Beta: -2.695060844667144
Gamma: 0.5149978525411597 Beta: -2.7380100214745884
Gamma: 0.513497494631353 Beta: -2.780959198282033
Gamma: 0.5119971367215463 Beta: -2.823908375089477
Gamma: 0.5104967788117396 Beta: -2.8668575518969224
Gamma: 0.5089964209019329 Beta: -2.909806728704367
Gamma: 0.5074960629921261 Beta: -2.952755905511811
